Date,AAPL,ADBE,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA
2015-03-23,28.472,76.35,18.7555,28.1987,24.1092,84.1765,37.1397,60.7143,0.5472,13.3087
2015-03-24,28.3557,75.45,18.7045,28.8057,23.7924,85.0539,37.1744,62.6114,0.5397,13.448
2015-03-25,27.6148,73.13,18.548,28.28,23.097,82.6711,35.9265,60.25,0.507,12.9533
2015-03-26,27.8073,72.97,18.3675,28.1124,23.2438,82.7608,35.7099,59.7514,0.5053,12.694
2015-03-27,27.5857,73.31,18.528,27.8086,24.7274,83.0499,35.5019,59.2529,0.5152,12.3333
2015-03-30,28.284,73.6,18.7295,27.9877,24.3102,82.9502,35.4933,60.3671,0.5173,12.7047
2015-03-31,27.8498,73.94,18.605,27.6665,24.1633,81.9732,35.2333,59.5271,0.5043,12.5847
2015-04-01,27.8095,75.07,18.513,27.4066,23.8079,81.4248,35.2853,59.0171,0.5062,12.506
2015-04-02,28.049,75.68,18.6125,26.9986,23.8079,81.3152,34.9127,59.1543,0.5074,12.7333
2015-04-06,28.5034,76.23,18.852,27.1303,23.9856,82.1925,36.0045,60.33,0.5221,13.54
2015-04-07,28.2035,75.65,18.7205,27.1757,24.1556,82.0729,35.9872,60.4943,0.5267,13.55
2015-04-08,28.1117,75.44,19.06,27.3742,24.1943,82.033,35.8919,63.05,0.5306,13.8447
2015-04-09,28.3266,76.33,19.177,27.3333,24.1402,81.9233,35.9439,62.7857,0.5429,14.006
2015-04-10,28.4474,76.53,19.1325,27.3593,24.6733,81.7937,36.1518,64.9386,0.5484,14.06
2015-04-13,28.3915,76.02,19.118,27.3642,24.5188,82.7608,36.1865,67.8114,0.5433,13.9853
2015-04-14,28.2684,75.95,19.2555,26.9223,24.3333,83.2693,36.0912,68.3871,0.5388,13.8307
2015-04-15,28.3758,76.03,19.1725,26.9852,25.3688,82.4617,36.6198,67.9229,0.5453,13.8553
2015-04-16,28.2393,75.15,19.302,27.1089,25.3997,82.0629,36.5331,80.2929,0.5419,13.78
2015-04-17,27.9214,73.15,18.778,26.5712,25.0906,80.5375,36.0652,81.65,0.5349,13.786
2015-04-20,28.5593,73.92,19.4755,27.1593,25.2915,82.8406,37.183,81.0557,0.5323,13.6847
2015-04-21,28.4049,74.62,19.559,27.0789,25.0597,83.369,36.949,80.0629,0.5315,13.9607
2015-04-22,28.7876,75.5,19.49,27.3912,25.2684,84.376,37.2523,79.6686,0.5376,14.6293
2015-04-23,29.0226,76.52,19.4995,27.8042,24.9979,82.1626,37.5556,79.8657,0.5354,14.5733
2015-04-24,29.1592,76.54,22.255,28.6122,24.7893,81.2853,41.481,79.7714,0.5308,14.562
2015-04-27,29.6896,76.55,21.928,28.2361,25.1138,81.6641,41.6197,80.8686,0.5349,15.4367
2015-04-28,29.2218,76.02,21.4655,28.1488,25.5156,80.4378,42.5989,80.4371,0.5376,15.3653
2015-04-29,28.7921,76.65,21.4685,28.0002,25.4152,80.2284,42.5122,80.4071,0.5335,15.4967
2015-04-30,28.011,76.06,21.089,27.3707,25.1524,78.5335,42.1483,79.5,0.5349,15.07
2015-05-01,28.8615,76.43,21.1435,27.4899,25.8247,78.7529,42.1656,79.5757,0.5482,15.0687
2015-05-04,28.8055,75.85,21.152,27.5737,25.8324,78.5734,41.8017,79.2714,0.5448,15.3673
2015-05-05,28.1565,75.0,21.0595,27.0849,25.4044,77.3272,41.2471,80.7929,0.5308,15.53
2015-05-06,27.9796,74.48,20.955,26.6879,25.0775,77.8656,40.1032,80.0771,0.5325,15.362
2015-05-07,28.1527,74.73,21.344,27.0351,25.093,78.1946,40.4672,80.7486,0.5419,15.7867
2015-05-08,28.6831,76.31,21.6845,27.3797,25.5289,78.2743,41.377,82.0857,0.5019,15.774
2015-05-11,28.3909,76.79,21.6425,27.2216,25.4433,77.7758,41.0478,84.2786,0.4971,15.966
2015-05-12,28.2898,76.57,21.551,26.87,25.1008,77.2275,41.0304,83.3771,0.5019,16.316
2015-05-13,28.3213,77.08,21.3435,26.9079,25.4044,78.2045,41.2731,82.8729,0.5048,16.212
2015-05-14,28.982,79.43,21.614,27.3922,25.6612,81.1257,42.2176,83.8357,0.513,16.2733
2015-05-15,28.9416,78.92,21.3,27.257,25.6768,80.1786,41.8536,87.6071,0.5132,16.5893
2015-05-18,29.2607,79.41,21.262,27.266,26.0037,80.6372,41.6023,88.2671,0.5125,16.5833
2015-05-19,29.2338,79.62,21.0855,27.3962,25.8013,80.388,41.4977,88.0686,0.5093,16.476
2015-05-20,29.2315,79.61,21.193,27.5573,25.9725,80.3082,41.4977,88.79,0.5093,16.29
2015-05-21,29.5304,80.56,21.5815,27.7717,26.1126,80.2384,41.3581,89.0029,0.5057,16.3747
2015-05-22,29.7889,80.04,21.3815,27.6575,26.0348,80.2982,40.9046,88.8386,0.505,16.5153
2015-05-26,29.1326,79.36,21.2735,27.2919,25.7624,79.0919,40.6342,87.9929,0.5018,16.4973
2015-05-27,29.6765,80.16,21.571,27.644,26.2372,80.3082,41.5238,89.8571,0.5287,16.4953
2015-05-28,29.6181,80.02,21.3285,27.6406,26.4707,79.9094,41.3843,89.5071,0.5359,16.7633
2015-05-29,29.281,79.09,21.4615,27.1987,26.8209,78.9523,40.8697,89.1514,0.5357,16.72
2015-06-01,29.3394,79.87,21.546,27.3927,26.3928,80.049,41.1924,89.0029,0.5417,16.63
2015-06-02,29.209,79.82,21.5495,27.6291,25.8947,80.1985,40.9221,89.13,0.5311,16.5567
2015-06-03,29.245,80.13,21.8295,27.6959,25.4744,82.1925,40.861,88.8086,0.5253,16.5993
2015-06-04,29.0742,78.75,21.539,27.5164,25.1475,81.8037,40.4336,89.3486,0.5347,16.3947
2015-06-05,28.9146,78.86,21.3475,27.4086,24.7817,81.8934,40.2418,90.46,0.5388,16.6093
2015-06-08,28.7236,78.16,21.175,27.1069,24.3614,80.4278,39.8842,89.6043,0.5265,17.086
2015-06-09,28.6382,77.9,21.274,27.041,24.3225,80.4278,39.8144,92.45,0.5292,17.0667
2015-06-10,28.9663,79.56,21.5385,27.5618,24.7661,81.9134,40.6517,95.8714,0.5197,16.7133
2015-06-11,28.9011,79.65,21.6485,27.4341,24.7895,81.5844,40.5034,95.0943,0.5253,16.7607
2015-06-12,28.582,79.86,21.496,27.3059,24.377,81.2853,40.0935,94.4186,0.511,16.7127
2015-06-15,28.5258,78.9,21.1835,27.0829,24.4315,80.4677,39.6661,93.4314,0.51,16.692
2015-06-16,28.6786,79.94,21.363,27.1762,24.6261,80.8167,39.9714,95.2729,0.5163,16.8747
2015-06-17,28.6112,77.91,21.3905,27.2625,24.8673,81.5445,40.0935,94.2714,0.5224,17.3607
2015-06-18,28.7416,79.39,21.9695,27.7403,25.202,82.6611,40.7476,94.7429,0.5311,17.4593
2015-06-19,28.4539,79.7,21.746,27.8071,24.9607,82.2623,40.2069,93.8714,0.5294,17.5007
2015-06-22,28.6809,82.28,21.8145,27.9149,25.1086,84.4856,40.3203,96.4143,0.5272,17.3193
2015-06-23,28.5505,83.55,22.2995,28.0999,24.9763,87.6162,40.0412,97.3129,0.5137,17.8447
2015-06-24,28.7932,83.4,22.042,27.8595,24.8362,88.5933,39.8057,96.9443,0.5086,17.678
2015-06-25,28.6561,83.94,22.005,27.8286,24.8985,87.7159,39.8144,94.8914,0.5125,17.9193
2015-06-26,28.4876,82.74,21.905,27.5847,24.1435,87.7458,39.4743,93.0886,0.502,17.806
2015-06-29,27.9886,81.28,21.493,26.9957,23.6532,85.5424,38.698,92.2314,0.487,17.468
2015-06-30,28.1909,81.01,21.7045,26.9353,23.6765,85.5125,38.5061,93.8486,0.4868,17.884
2015-07-01,28.4539,80.94,21.8695,27.0979,23.4897,86.6491,38.7678,93.6357,0.4938,17.9433
2015-07-02,28.4179,80.75,21.8855,27.2994,23.7855,87.028,38.7242,94.0443,0.4943,18.668
2015-07-06,28.319,80.5,21.802,27.2136,23.3807,87.2872,38.7155,94.5714,0.4883,18.648
2015-07-07,28.2493,80.59,21.836,27.4336,23.2718,86.9582,38.637,94.0914,0.4791,17.8587
2015-07-08,27.5481,79.99,21.485,27.0181,22.9604,85.3929,38.5846,93.5071,0.4757,16.9973
2015-07-09,26.9862,80.47,21.7195,27.1652,22.5168,85.6222,38.8289,95.7271,0.4699,17.1947
2015-07-10,27.7077,80.59,22.1755,27.7368,22.7036,87.686,38.9074,97.2286,0.4781,17.2767
2015-07-13,28.2426,81.44,22.7785,28.5159,23.1395,89.8295,39.7185,101.0871,0.4812,17.4773
2015-07-14,28.2314,81.89,23.2785,29.1369,23.0772,89.4108,39.7882,100.3714,0.4815,17.71
2015-07-15,28.5033,82.12,23.0595,29.1259,23.1083,89.4906,39.9103,98.13,0.4781,17.5427
2015-07-16,28.8831,82.52,23.774,30.0147,23.2718,90.5773,40.6953,115.81,0.4887,17.7787
2015-07-17,29.1326,82.1,24.1505,34.8946,22.9371,94.6849,40.6604,114.77,0.4858,18.3107
2015-07-20,29.6833,82.09,24.405,34.5564,22.6491,97.6161,40.9221,110.55,0.4769,18.8173
2015-07-21,29.3866,81.19,24.4,34.6816,22.3534,98.0947,41.236,112.51,0.4791,17.7847
2015-07-22,28.1437,80.73,24.4135,34.6692,22.2677,96.7487,39.7185,111.5,0.4699,17.858
2015-07-23,28.1302,80.64,24.109,33.6532,22.26,95.1535,40.2156,110.1,0.4757,17.8133
2015-07-24,27.9819,80.98,26.471,32.6576,21.8397,96.659,40.0673,109.34,0.4701,17.694
2015-07-27,27.5931,79.93,26.5705,32.8322,22.0654,93.8873,39.5527,106.43,0.4674,16.8673
2015-07-28,27.7302,80.59,26.3015,32.9015,22.5402,95.004,39.544,106.9,0.4776,17.6547
2015-07-29,27.6425,80.25,26.45,32.9898,22.5791,96.6989,40.3726,107.08,0.4834,17.588
2015-07-30,27.5032,81.29,26.838,33.1459,22.5012,94.9242,40.8872,111.56,0.4846,17.786
2015-07-31,27.2627,81.99,26.8075,32.7938,22.5324,93.7278,40.7302,114.31,0.4829,17.7433
2015-08-03,26.6199,81.4,26.7515,33.1539,22.6102,93.8574,40.8261,112.56,0.4912,17.3327
2015-08-04,25.7658,82.06,26.595,32.9823,22.6725,93.7776,41.4628,121.15,0.4931,17.752
2015-08-05,25.9366,83.38,26.8505,33.5813,22.853,96.1505,41.4977,123.71,0.4982,18.0087
2015-08-06,25.9931,82.19,26.473,33.4247,22.7666,94.8345,40.6604,126.45,0.495,16.4087
2015-08-07,26.0811,82.69,26.131,33.1374,22.6646,94.0169,40.7651,123.52,0.5563,16.1673
2015-08-10,27.0294,83.62,26.2,33.0751,23.261,93.8674,41.2796,123.03,0.5756,16.076
2015-08-11,25.6228,83.9,26.373,34.4297,22.7352,93.339,40.4772,122.74,0.5727,15.8247
2015-08-12,26.0179,83.82,26.2955,34.4881,23.1198,93.9073,40.7651,120.51,0.5742,15.878
2015-08-13,25.9976,84.31,26.483,34.2407,22.6568,93.1495,40.7563,123.73,0.5693,16.1673
2015-08-14,26.1805,86.12,26.576,34.3834,22.7745,94.1366,40.9918,123.39,0.5698,16.21
2015-08-17,26.4514,86.77,26.761,34.6198,22.8216,93.648,41.2709,125.36,0.5662,16.9993
2015-08-18,26.3024,86.45,26.751,34.3514,22.6882,94.8843,41.4992,124.05,0.561,17.3813
2015-08-19,25.966,85.48,26.646,34.6163,22.2565,95.0239,40.9198,122.06,0.5589,17.0167
2015-08-20,25.4332,82.69,25.789,33.8901,21.6052,90.2881,40.0857,112.49,0.5387,16.1453
2015-08-21,23.8776,78.87,24.7235,32.122,20.8439,85.8017,37.8119,103.96,0.5219,15.3847
2015-08-24,23.2816,74.27,23.1685,30.8292,20.6006,81.8436,36.5916,96.88,0.5034,14.5913
2015-08-25,23.4215,74.57,23.3185,30.5479,20.3024,82.7508,35.5293,101.52,0.493,14.6687
2015-08-26,24.7649,77.33,25.0385,32.9055,21.4247,86.9283,37.4959,110.13,0.5302,14.9893
2015-08-27,25.4941,78.91,25.9185,33.3155,21.7543,89.4606,38.5406,117.66,0.5501,16.1993
2015-08-28,25.5777,79.4,25.9005,32.903,22.3036,90.7368,38.5669,117.63,0.5525,16.5653
2015-08-31,25.458,78.57,25.6445,32.311,22.3978,89.1615,38.207,115.03,0.5465,16.604
2015-09-01,24.3201,75.99,24.827,31.4002,21.8328,86.9681,36.7145,105.79,0.5241,15.9087
2015-09-02,25.3632,77.25,25.5275,32.1659,22.4449,89.6202,38.0665,105.44,0.5399,16.5127
2015-09-03,24.9184,78.32,25.236,31.7738,22.8216,87.8854,38.1894,101.06,0.5414,16.3713
2015-09-04,24.67,76.89,24.95,31.3703,22.3821,87.9951,37.4081,98.79,0.5287,16.1287
2015-09-08,25.3564,79.78,25.877,32.1145,23.1512,89.2612,38.5318,94.95,0.5513,16.5447
2015-09-09,24.8687,78.52,25.8445,32.091,22.9471,90.1685,37.8119,99.18,0.5404,16.594
2015-09-10,25.4151,78.7,26.112,32.4736,22.9707,91.7039,38.0051,99.48,0.5489,16.5653
2015-09-11,25.7854,79.19,26.472,32.6841,23.1276,91.7737,38.1719,97.51,0.5506,16.6827
2015-09-14,26.0337,78.46,26.069,32.5429,23.0649,92.0329,37.7856,95.69,0.5516,16.8793
2015-09-15,26.2527,79.53,26.1185,33.1714,23.3317,92.6211,38.6108,99.16,0.5576,16.9047
2015-09-16,26.2821,80.53,26.3695,33.1938,23.3631,93.1695,38.8918,104.08,0.5615,17.4833
2015-09-17,25.7199,80.31,26.9435,33.5005,23.316,94.0568,38.8479,104.21,0.5666,17.4713
2015-09-18,25.6138,81.25,27.013,32.9644,22.7745,94.1166,38.1719,102.62,0.5661,17.3747
2015-09-21,26.0111,83.32,27.4195,33.2666,22.8844,95.2632,38.725,100.3,0.572,17.6133
2015-09-22,25.6025,84.66,26.92,32.5793,22.4998,92.6809,38.5406,98.47,0.5564,17.396
2015-09-23,25.8102,85.5,26.8035,32.5838,22.5547,93.6879,38.5143,98.07,0.5591,17.404
2015-09-24,25.9637,83.91,26.6875,32.6646,22.3507,94.1266,38.5494,103.76,0.5698,17.5413
2015-09-25,25.8982,83.13,26.2125,31.9284,22.6097,92.4915,38.5757,102.24,0.5739,17.1273
2015-09-28,25.3857,80.52,25.203,31.1354,22.5704,88.9422,38.0051,99.47,0.5664,16.562
2015-09-29,24.6226,79.83,24.8035,31.0536,22.9471,86.4098,38.1368,98.35,0.5764,16.4433
2015-09-30,24.9026,82.22,25.5945,31.8397,23.6535,89.6301,38.8566,103.26,0.5992,16.56
2015-10-01,24.74,83.75,26.036,32.0207,23.5436,90.677,39.1639,105.98,0.5875,15.992
2015-10-02,24.9207,83.99,26.627,32.7684,23.9438,91.7936,40.0067,106.11,0.6029,16.5047
2015-10-05,25.011,85.84,27.184,33.501,24.4932,93.7278,40.9373,111.25,0.6179,16.41
2015-10-06,25.1306,85.15,26.874,33.4991,24.9091,92.5214,41.0427,108.33,0.6259,16.0973
2015-10-07,25.011,80.65,27.097,33.4173,25.3643,92.1226,41.0866,108.1,0.6325,15.464
2015-10-08,24.722,82.26,26.658,33.2676,25.5212,92.1924,41.6572,114.93,0.6362,15.1147
2015-10-09,25.3135,83.82,26.99,33.4791,25.223,92.9601,41.3587,113.33,0.6337,14.7127
2015-10-12,25.1961,83.92,27.5095,33.738,25.278,93.977,41.2621,113.45,0.6405,14.372
2015-10-13,25.239,83.65,27.445,34.0741,25.1445,93.8375,41.1656,109.73,0.6417,14.6167
2015-10-14,24.8823,83.8,27.2415,33.9365,25.741,93.7876,40.9812,110.23,0.6651,14.4587
2015-10-15,25.2548,86.77,28.122,34.5654,25.7017,95.6719,41.2709,101.09,0.6668,14.754
2015-10-16,25.0697,88.67,28.538,34.6801,25.9293,97.2472,41.7099,98.99,0.6772,15.134
2015-10-19,25.2254,88.4,28.6575,34.9111,26.361,98.1744,41.8064,101.69,0.676,15.2067
2015-10-20,25.686,86.84,28.044,33.916,26.2432,96.7088,41.9381,98.99,0.6751,14.202
2015-10-21,25.6838,86.13,27.7885,33.507,26.1883,96.8185,41.4377,97.96,0.6663,14.006
2015-10-22,26.0766,88.46,28.1955,33.9729,26.9966,99.3708,42.1664,97.32,0.6904,14.1147
2015-10-23,26.8849,87.86,29.9515,35.8777,27.389,101.8832,46.4155,100.04,0.695,13.9393
2015-10-26,26.0269,88.84,30.4305,36.4657,27.1457,103.4585,47.627,103.04,0.6918,14.3507
2015-10-27,25.8621,88.05,30.5505,36.5505,27.0516,103.3887,47.1354,103.07,0.6913,14.0233
2015-10-28,26.9278,88.5,30.855,36.755,27.2399,103.8872,47.39,105.8,0.6969,14.1973
2015-10-29,27.2122,88.12,31.3275,37.1505,26.7063,104.5652,46.8457,105.12,0.6729,14.1087
2015-10-30,26.9797,88.66,31.295,36.7784,26.5729,101.6639,46.2136,108.38,0.6896,13.7953
2015-11-02,27.359,89.91,31.4175,37.2947,26.769,102.9999,46.7403,107.64,0.6977,14.2527
2015-11-03,27.6728,90.36,31.2655,37.3485,26.926,102.2721,47.5393,109.74,0.6928,13.89
2015-11-04,27.5441,91.01,32.0475,37.6722,26.9892,103.628,47.7587,114.05,0.6814,15.442
2015-11-05,27.4171,90.55,32.7825,37.9396,26.8707,108.4335,47.7412,113.5,0.6736,15.4513
2015-11-06,27.4489,90.69,32.9685,37.9859,26.7442,106.7785,48.2153,114.06,0.7669,15.4907
2015-11-09,27.3378,89.8,32.7745,37.6453,26.357,106.1703,47.548,109.86,0.7635,15.022
2015-11-10,26.4762,90.28,32.984,37.8194,26.2463,107.5861,46.9774,112.7,0.7489,14.4333
2015-11-11,26.3265,91.21,33.6625,38.168,25.9697,108.6828,47.1003,112.86,0.7417,14.6053
2015-11-12,26.2381,90.84,33.28,37.7331,25.6062,107.6957,46.8106,108.92,0.739,14.196
2015-11-13,25.4717,89.02,32.1175,36.9121,25.377,103.638,46.3892,103.65,0.7244,13.8127
2015-11-16,25.8889,89.77,32.3905,37.4283,25.3691,103.7277,47.2056,111.35,0.739,14.2873
2015-11-17,25.7778,90.29,32.165,37.2069,25.7959,104.8144,46.8168,117.1,0.739,14.2667
2015-11-18,26.5941,91.27,33.177,37.9066,26.2068,107.4465,47.5945,120.63,0.7572,14.738
2015-11-19,26.9319,91.76,33.0635,37.9031,27.1078,105.941,47.6741,120.22,0.7594,14.7867
2015-11-20,27.0498,91.81,33.4225,38.754,27.3923,106.9978,47.895,123.84,0.7659,14.6673
2015-11-23,26.6984,91.96,33.9495,38.7391,27.25,106.629,47.895,125.03,0.7545,14.5167
2015-11-24,26.9546,92.0,33.5575,38.3864,27.1552,105.4226,47.9481,123.31,0.7606,14.55
2015-11-25,26.7619,91.77,33.767,38.368,27.2263,105.0936,47.4531,124.16,0.7596,15.3093
2015-11-27,26.712,92.17,33.663,38.5032,27.2342,105.1335,47.6652,125.44,0.7659,15.4407
2015-11-30,26.8231,91.46,33.24,38.0483,27.4792,103.9271,48.0364,123.33,0.774,15.3507
2015-12-01,26.6054,92.55,33.953,39.0927,27.7321,106.7984,48.8054,125.37,0.7991,15.8127
2015-12-02,26.3651,92.02,33.8005,38.7964,27.5267,105.7516,48.7965,128.93,0.793,15.466
2015-12-03,26.1202,89.91,33.3125,38.3151,26.9023,104.0667,47.9039,126.81,0.7913,15.514
2015-12-04,26.9886,92.58,33.632,38.8643,27.6136,105.8613,49.4152,130.93,0.8235,15.3587
2015-12-07,26.8186,89.6,33.4915,38.554,27.6531,105.293,49.3269,125.36,0.8079,15.4087
2015-12-08,26.8072,91.72,33.8665,38.6613,27.4634,106.1703,49.3092,126.98,0.8189,15.1147
2015-12-09,26.2154,89.56,33.2395,38.0333,27.5108,104.286,48.5933,124.2,0.7982,14.968
2015-12-10,26.3401,88.96,33.116,37.9081,27.4792,105.1035,48.8496,122.91,0.8047,15.138
2015-12-11,25.6622,91.42,32.0075,37.4283,27.0841,101.8135,47.7801,118.91,0.7928,14.468
2015-12-14,25.5035,93.26,32.8955,38.0328,27.2421,104.3458,48.7347,120.67,0.7947,14.572
2015-12-15,25.0523,94.02,32.932,37.9106,27.8033,104.2362,48.7877,118.6,0.8045,14.7393
2015-12-16,25.245,95.56,33.7885,38.7336,27.8981,106.4694,49.6097,122.64,0.8094,15.634
2015-12-17,24.7099,94.2,33.5325,38.3964,27.5899,105.9011,49.2296,122.51,0.7972,15.5593
2015-12-18,24.041,91.31,33.207,37.749,26.768,103.7277,47.842,118.02,0.7842,15.364
2015-12-21,24.3358,91.62,33.2255,37.946,27.0604,104.4555,48.4607,116.63,0.8028,15.504
2015-12-22,24.3131,93.82,33.1575,38.2618,27.4476,105.1933,48.9203,116.24,0.8035,15.33
2015-12-23,24.626,94.7,33.185,38.3306,27.661,104.3159,49.3357,118.16,0.8067,15.3133
2015-12-24,24.4945,94.3,33.1395,38.1974,27.6452,104.7048,49.2031,117.33,0.8094,15.3713
2015-12-28,24.2201,94.2,33.76,39.0154,27.6057,105.612,49.4506,117.11,0.8086,15.2633
2015-12-29,24.6555,95.33,34.6985,39.5999,28.0087,106.938,49.9809,119.12,0.8218,15.8127
2015-12-30,24.3335,95.28,34.4535,39.4174,27.6531,105.9011,49.7688,116.71,0.8147,15.8727
2015-12-31,23.8664,93.94,33.7945,38.8044,27.2263,104.3458,49.0352,114.38,0.8043,16.0007
2016-01-04,23.8868,91.97,31.8495,37.8782,26.8628,101.9132,48.4342,109.96,0.7899,14.894
2016-01-05,23.2882,92.34,31.6895,37.9825,26.7363,102.4216,48.6551,107.66,0.8025,14.8953
2016-01-06,22.8325,91.02,31.6325,37.8727,26.1436,102.6609,47.7713,117.68,0.7694,14.6027
2016-01-07,21.8689,89.11,30.397,36.9585,25.1636,97.6261,46.1097,114.56,0.7389,14.3767
2016-01-08,21.9845,87.85,30.3525,36.4552,24.9028,97.0378,46.2511,111.39,0.723,14.0667
2016-01-11,22.3405,89.38,30.887,36.563,25.3375,97.2173,46.2246,114.97,0.7242,13.8567
2016-01-12,22.6647,89.82,30.8945,37.1749,25.8275,99.0717,46.6488,116.58,0.7364,13.998
2016-01-13,22.082,88.3,29.0905,35.8896,25.2189,95.1535,45.6413,106.56,0.714,13.354
2016-01-14,22.565,89.8,29.65,36.4792,25.8749,98.0747,46.9405,107.06,0.6996,13.7453
2016-01-15,22.023,89.17,28.509,35.4368,23.5198,94.6849,45.0668,104.04,0.6615,13.666
2016-01-19,21.9165,89.18,28.724,35.8652,23.5514,94.974,44.6867,107.89,0.6669,13.648
2016-01-20,21.946,87.94,28.5885,35.8393,23.3854,94.0668,44.89,107.74,0.6705,13.2467
2016-01-21,21.8349,88.0,28.751,36.2438,23.4407,93.8773,44.616,102.35,0.6783,13.3313
2016-01-22,22.9958,89.63,29.819,37.1809,23.6541,97.646,46.2158,100.72,0.6942,13.5033
2016-01-25,22.5468,86.77,29.8265,36.5904,23.3933,96.7188,45.7738,99.12,0.6935,13.092
2016-01-26,22.6715,86.89,30.0625,36.5989,23.662,97.0478,46.1097,97.83,0.7003,12.904
2016-01-27,21.1818,84.85,29.1675,35.7904,23.5593,94.1665,45.27,91.15,0.692,12.538
2016-01-28,21.3338,84.52,31.7675,37.3226,23.6857,108.7825,46.0125,94.41,0.6844,12.6467
2016-01-29,22.0707,89.13,29.35,37.9735,24.5155,111.8732,48.6905,91.84,0.7147,12.7467
2016-02-01,21.8643,89.61,28.7405,38.4433,24.3575,114.7445,48.3546,94.09,0.7149,13.1293
2016-02-02,21.4222,87.95,27.605,38.9491,23.5514,114.266,46.8433,91.49,0.6847,12.1853
2016-02-03,21.8462,87.99,26.5535,37.3765,23.3919,112.3517,46.1008,90.74,0.6881,11.5653
2016-02-04,22.0217,86.36,26.813,36.4113,23.7347,110.1583,45.9594,89.71,0.6884,11.6887
2016-02-05,21.4336,79.2,25.1065,35.1011,23.1527,103.7576,44.3332,82.79,0.6449,10.84
2016-02-08,21.6593,74.94,24.405,35.121,22.9773,99.4506,43.6703,83.32,0.6154,9.866
2016-02-09,21.6547,73.85,24.1035,34.9644,22.9694,99.2412,43.5554,86.13,0.622,9.8833
2016-02-10,21.4906,75.53,24.524,35.2552,22.5069,100.6968,43.9355,88.45,0.6205,9.578
2016-02-11,21.3606,74.94,25.191,35.2308,22.499,101.6041,43.9178,86.35,0.6173,10.0313
2016-02-12,21.4267,76.67,25.354,35.2572,22.8338,101.7038,44.6337,87.4,0.6278,10.0693
2016-02-16,22.0308,78.88,26.055,35.7934,22.9454,101.305,45.4794,89.05,0.6586,10.3447
2016-02-17,22.3682,81.85,26.705,36.5081,23.4956,104.8842,46.6633,94.76,0.6749,11.2453
2016-02-18,21.9442,80.53,26.25,35.7869,23.4557,103.1594,46.4586,90.49,0.733,11.118
2016-02-19,21.8941,80.87,26.745,36.0163,22.8896,104.2561,46.1292,89.23,0.7428,11.1053
2016-02-22,22.0856,83.8,27.975,36.3625,23.3999,106.8383,46.868,91.93,0.7691,11.8493
2016-02-23,21.5863,83.07,27.647,35.7759,22.9614,105.1434,45.5595,89.12,0.7711,11.814
2016-02-24,21.9077,83.42,27.702,35.956,23.2723,106.5592,45.7197,91.61,0.7764,11.9333
2016-02-25,22.0582,86.68,27.7575,36.366,23.6151,107.7456,46.3784,94.53,0.7781,12.4953
2016-02-26,22.0924,86.6,27.7615,36.1535,23.7587,107.596,45.6663,94.79,0.773,12.6893
2016-02-29,22.0422,85.15,27.626,35.7724,23.5912,106.599,45.2924,93.41,0.768,12.7953
2016-03-01,22.9176,88.37,28.952,37.0168,24.2131,109.4903,46.8057,98.3,0.802,12.4233
2016-03-02,22.9678,88.39,29.0105,36.8827,24.3486,109.6199,47.1351,97.61,0.8067,12.556
2016-03-03,23.1388,87.21,28.8745,36.4891,24.3805,109.2511,46.601,97.93,0.7996,13.0493
2016-03-04,23.483,86.18,28.757,36.4208,24.4204,108.0646,46.3161,101.58,0.7971,13.4027
2016-03-07,23.2231,85.11,28.14,35.552,24.6675,105.4126,45.4259,95.49,0.792,13.686
2016-03-08,23.0316,84.35,28.013,35.5884,24.3646,105.612,45.9779,96.23,0.7776,13.5067
2016-03-09,23.0521,85.27,27.9735,36.1809,24.6117,107.1873,47.0372,98.0,0.7771,13.9147
2016-03-10,23.0635,84.85,27.9465,36.5181,24.9147,106.9978,46.3339,97.36,0.7758,13.6787
2016-03-11,23.312,86.0,28.4805,37.1515,25.3213,109.0816,47.2419,97.66,0.7891,13.8333
2016-03-14,23.3713,87.01,28.6685,37.4193,25.0582,109.5601,47.3309,98.13,0.791,14.3433
2016-03-15,23.8409,86.83,28.851,37.4358,25.2336,110.3378,47.7048,97.86,0.7871,14.556
2016-03-16,24.1578,88.17,28.7135,37.7745,25.2655,111.8433,48.3813,99.35,0.8106,14.7953
2016-03-17,24.119,89.96,27.972,37.8303,25.4967,110.6867,48.6573,99.72,0.8038,15.092
2016-03-18,24.1464,93.42,27.604,37.6772,26.0548,111.1154,47.6158,101.12,0.828,15.516
2016-03-21,24.1441,92.5,27.699,38.0139,25.7837,111.5142,47.9452,101.06,0.8305,15.888
2016-03-22,24.3288,92.56,28.024,37.9086,25.7678,111.913,48.1321,99.84,0.829,15.616
2016-03-23,24.1943,92.16,28.4815,37.7844,25.5126,112.2022,48.0431,99.59,0.8432,14.8387
2016-03-24,24.0894,92.52,29.1475,37.6488,25.417,112.7106,48.2567,98.36,0.8444,15.1833
2016-03-28,23.98,92.4,28.9935,37.571,25.4329,113.3487,47.6603,101.21,0.853,15.3507
2016-03-29,24.5476,93.22,29.693,38.1999,25.8156,115.7914,48.7018,104.13,0.8667,15.342
2016-03-30,24.9762,93.78,29.9345,38.3221,26.0787,114.3557,49.0045,102.19,0.8758,15.126
2016-03-31,24.8463,93.8,29.682,38.0508,25.7917,113.7575,49.1647,102.23,0.8726,15.318
